category	over_represented_pvalue	under_represented_pvalue	numDEInCat	numInCat	term	ontology	padj
GO:0040031	0.9999999999835586	0.6507871539654028	0	6	snRNA modification	BP	1
GO:1901985	0.9999999999835703	0.7778162418206063	0	4	positive regulation of protein acetylation	BP	1
GO:0032156	0.9999999999835844	0.9078413107992809	0	2	septin cytoskeleton	CC	1
GO:0042426	0.9999999999835986	0.819533819967808	0	4	choline catabolic process	BP	1
GO:0004798	0.9999999999836234	0.851493179006898	0	2	dTMP kinase activity	MF	1
GO:0006227	0.9999999999836234	0.851493179006898	0	2	dUDP biosynthetic process	BP	1
GO:0006233	0.9999999999836234	0.851493179006898	0	2	dTDP biosynthetic process	BP	1
GO:0009196	0.9999999999836234	0.851493179006898	0	2	pyrimidine deoxyribonucleoside diphosphate metabolic process	BP	1
GO:0009197	0.9999999999836234	0.851493179006898	0	2	pyrimidine deoxyribonucleoside diphosphate biosynthetic process	BP	1
GO:0046072	0.9999999999836234	0.851493179006898	0	2	dTDP metabolic process	BP	1
GO:0046077	0.9999999999836234	0.851493179006898	0	2	dUDP metabolic process	BP	1
GO:0006669	0.9999999999836431	0.9456276575825392	0	1	sphinganine-1-phosphate biosynthetic process	BP	1
GO:0033008	0.9999999999836431	0.9456276575825392	0	1	positive regulation of mast cell activation involved in immune response	BP	1
GO:2000376	0.9999999999836621	0.847619324233012	0	2	positive regulation of oxygen metabolic process	BP	1
GO:0051464	0.9999999999836823	0.825237705531948	0	2	positive regulation of cortisol secretion	BP	1
GO:2000851	0.9999999999836823	0.825237705531948	0	2	positive regulation of glucocorticoid secretion	BP	1
GO:0004017	0.9999999999836885	0.7919213387214116	0	4	AMP kinase activity	MF	1
GO:0005674	0.9999999999836957	0.8617847078389087	0	2	transcription factor TFIIF complex	CC	1
GO:0140032	0.999999999983697	0.9519192162959759	0	1	glycosylation-dependent protein binding	MF	1
GO:1902500	0.9999999999837064	0.9073989811918625	0	2	vacuolar HOPS complex	CC	1
GO:1902501	0.9999999999837064	0.9073989811918625	0	2	lysosomal HOPS complex	CC	1
GO:0002568	0.99999999998373	0.8180411084484049	0	4	somatic diversification of T cell receptor genes	BP	1
GO:0002681	0.99999999998373	0.8180411084484049	0	4	somatic recombination of T cell receptor gene segments	BP	1
GO:0033153	0.99999999998373	0.8180411084484049	0	4	T cell receptor V(D)J recombination	BP	1
GO:0005131	0.999999999983741	0.7803865859256248	0	5	growth hormone receptor binding	MF	1
GO:0090251	0.9999999999837424	0.9079528488523252	0	2	protein localization involved in establishment of planar polarity	BP	1
GO:1903537	0.9999999999837654	0.7135692887034463	0	6	meiotic cell cycle process involved in oocyte maturation	BP	1
GO:0160239	0.9999999999838314	0.7389711410661863	0	4	transcription pausing by RNA polymerase II	BP	1
GO:0031931	0.9999999999838329	0.7613082797825373	0	5	TORC1 complex	CC	1
GO:0016675	0.9999999999838414	0.8721208393272709	0	2	oxidoreductase activity, acting on a heme group of donors	MF	1
GO:0046210	0.9999999999838414	0.8721208393272709	0	2	nitric oxide catabolic process	BP	1
GO:0038018	0.9999999999838534	0.9077256463747506	0	2	Wnt receptor catabolic process	BP	1
GO:0090117	0.9999999999838632	0.8930920402556236	0	2	endosome to lysosome transport of low-density lipoprotein particle	BP	1
GO:0033029	0.999999999983872	0.7127829206770354	0	6	regulation of neutrophil apoptotic process	BP	1
GO:0097372	0.9999999999838761	0.8634020688774826	0	2	histone H3K18 deacetylase activity, NAD-dependent	MF	1
GO:0016937	0.9999999999838836	0.7864271761509787	0	4	short-chain fatty acyl-CoA dehydrogenase activity	MF	1
GO:0005042	0.9999999999839213	0.8101804548260677	0	4	netrin receptor activity	MF	1
GO:1904697	0.999999999983941	0.8801758366906566	0	2	regulation of acinar cell proliferation	BP	1
GO:1990863	0.999999999983941	0.8801758366906566	0	2	acinar cell proliferation	BP	1
GO:0099569	0.9999999999839555	0.8047732445434209	0	4	presynaptic cytoskeleton	CC	1
GO:1902140	0.9999999999840028	0.8196783928941362	0	4	response to inositol	BP	1
GO:0032468	0.9999999999840119	0.8851514871088728	0	2	Golgi calcium ion homeostasis	BP	1
GO:0032472	0.9999999999840119	0.8851514871088728	0	2	Golgi calcium ion transport	BP	1
GO:1903349	0.9999999999840222	0.9062795276257736	0	2	omegasome membrane	CC	1
GO:1903296	0.9999999999840294	0.7950901818846348	0	4	positive regulation of glutamate secretion, neurotransmission	BP	1
GO:0002415	0.99999999998404	0.8962689313739075	0	2	immunoglobulin transcytosis in epithelial cells mediated by polymeric immunoglobulin receptor	BP	1
GO:0001827	0.9999999999840554	0.9077295375465199	0	2	inner cell mass cell fate commitment	BP	1
GO:0017018	0.9999999999840842	0.9074961788240187	0	2	myosin phosphatase activity	MF	1
GO:0021571	0.9999999999840878	0.8875129180942797	0	2	rhombomere 5 development	BP	1
GO:0014802	0.999999999984095	0.7707023471423622	0	4	terminal cisterna	CC	1
GO:0150043	0.9999999999841078	0.9061383239823807	0	2	structural constituent of synapse-associated extracellular matrix	MF	1
GO:0000438	0.999999999984113	0.8315031251259932	0	3	core TFIIH complex portion of holo TFIIH complex	CC	1
GO:0048022	0.9999999999841203	0.7944811687516653	0	4	negative regulation of melanin biosynthetic process	BP	1
GO:1900377	0.9999999999841203	0.7944811687516653	0	4	negative regulation of secondary metabolite biosynthetic process	BP	1
GO:0033553	0.9999999999841594	0.8097715532038442	0	4	rDNA heterochromatin	CC	1
GO:1901162	0.9999999999841617	0.8954505660662715	0	2	primary amino compound biosynthetic process	BP	1
GO:1990414	0.999999999984171	0.7675497616130105	0	5	replication-born double-strand break repair via sister chromatid exchange	BP	1
GO:0000298	0.9999999999841958	0.7773707862899735	0	4	endopolyphosphatase activity	MF	1
GO:0008486	0.9999999999841958	0.7773707862899735	0	4	diphosphoinositol-polyphosphate diphosphatase activity	MF	1
GO:0034431	0.9999999999841958	0.7773707862899735	0	4	bis(5'-adenosyl)-hexaphosphatase activity	MF	1
GO:0071543	0.9999999999841958	0.7773707862899735	0	4	diphosphoinositol polyphosphate metabolic process	BP	1
GO:1901906	0.9999999999841958	0.7773707862899735	0	4	diadenosine pentaphosphate metabolic process	BP	1
GO:1901907	0.9999999999841958	0.7773707862899735	0	4	diadenosine pentaphosphate catabolic process	BP	1
GO:1901908	0.9999999999841958	0.7773707862899735	0	4	diadenosine hexaphosphate metabolic process	BP	1
GO:1901909	0.9999999999841958	0.7773707862899735	0	4	diadenosine hexaphosphate catabolic process	BP	1
GO:1901910	0.9999999999841958	0.7773707862899735	0	4	adenosine 5'-(hexahydrogen pentaphosphate) metabolic process	BP	1
GO:1901911	0.9999999999841958	0.7773707862899735	0	4	adenosine 5'-(hexahydrogen pentaphosphate) catabolic process	BP	1
GO:0032542	0.9999999999841965	0.8821240679290298	0	2	sulfiredoxin activity	MF	1
GO:0031415	0.9999999999842095	0.7406401280193415	0	5	NatA complex	CC	1
GO:0042721	0.999999999984212	0.7462628077979805	0	4	TIM22 mitochondrial import inner membrane insertion complex	CC	1
GO:0004586	0.9999999999842224	0.9008289016940043	0	2	ornithine decarboxylase activity	MF	1
GO:0033387	0.9999999999842224	0.9008289016940043	0	2	putrescine biosynthetic process from arginine, via ornithine	BP	1
GO:0000825	0.9999999999842512	0.9077239970025449	0	2	inositol-1,3,4,5-tetrakisphosphate 6-kinase activity	MF	1
GO:0051765	0.9999999999842512	0.9077239970025449	0	2	inositol tetrakisphosphate kinase activity	MF	1
GO:0140928	0.9999999999842544	0.8019981740955376	0	4	inhibition of non-skeletal tissue mineralization	BP	1
GO:2000485	0.9999999999842687	0.8855925807054029	0	2	regulation of glutamine transport	BP	1
GO:0047933	0.9999999999842735	0.9527699086958868	0	1	glucose-1,6-bisphosphate synthase activity	MF	1
GO:0072554	0.9999999999842742	0.899364643903432	0	2	blood vessel lumenization	BP	1
GO:0062158	0.999999999984275	0.9058536540275222	0	2	chloride:proton antiporter activity	MF	1
GO:0075732	0.9999999999842836	0.8214593025291838	0	4	viral penetration into host nucleus	BP	1
GO:0043812	0.9999999999843077	0.8240428778677916	0	4	phosphatidylinositol-4-phosphate phosphatase activity	MF	1
GO:0034769	0.9999999999843101	0.8862384688442281	0	2	basement membrane disassembly	BP	1
GO:0008050	0.9999999999843209	0.9076925466923284	0	2	female courtship behavior	BP	1
GO:0000408	0.9999999999843427	0.7358655699033244	0	4	EKC/KEOPS complex	CC	1
GO:0060467	0.999999999984345	0.7898445419175071	0	4	negative regulation of fertilization	BP	1
GO:0060468	0.999999999984345	0.7898445419175071	0	4	prevention of polyspermy	BP	1
GO:0008193	0.9999999999843538	0.9368194323262423	0	1	tRNA guanylyltransferase activity	MF	1
GO:0120510	0.9999999999843946	0.8587932177324703	0	2	mitochondrial [4Fe-4S] assembly complex	CC	1
GO:0090069	0.9999999999844065	0.8193538417948446	0	4	regulation of ribosome biogenesis	BP	1
GO:0031499	0.999999999984428	0.9049264624385532	0	2	TRAMP complex	CC	1
GO:0004185	0.9999999999844285	0.7410295681699931	0	5	serine-type carboxypeptidase activity	MF	1
GO:0036114	0.999999999984431	0.7141946557047543	0	4	medium-chain fatty-acyl-CoA catabolic process	BP	1
GO:0061367	0.9999999999844351	0.9069879340195631	0	2	behavioral response to acetic acid induced pain	BP	1
GO:0003252	0.9999999999844353	0.9079612893625052	0	2	negative regulation of cell proliferation involved in heart valve morphogenesis	BP	1
GO:0021527	0.999999999984452	0.7057923490400148	0	6	spinal cord association neuron differentiation	BP	1
GO:0035402	0.9999999999844852	0.8977791055814585	0	2	histone H3T11 kinase activity	MF	1
GO:2000974	0.9999999999844899	0.8721699100358349	0	2	negative regulation of pro-B cell differentiation	BP	1
GO:0120534	0.9999999999845001	0.6844478836710268	0	6	dermatan sulfotransferase activity	MF	1
GO:0043199	0.9999999999845222	0.7800061133145106	0	5	sulfate binding	MF	1
GO:1903621	0.9999999999845294	0.9459534793362094	0	1	protein localization to photoreceptor connecting cilium	BP	1
GO:0030050	0.9999999999845329	0.7465031062280901	0	6	vesicle transport along actin filament	BP	1
GO:0006558	0.9999999999845375	0.7793298614542429	0	4	L-phenylalanine metabolic process	BP	1
GO:0006559	0.9999999999845375	0.7793298614542429	0	4	L-phenylalanine catabolic process	BP	1
GO:0045180	0.9999999999845379	0.7849504092783733	0	5	basal cortex	CC	1
GO:0110135	0.999999999984549	0.8013745108919359	0	4	Norrin signaling pathway	BP	1
GO:0002514	0.9999999999845511	0.8189520069592944	0	3	B cell tolerance induction	BP	1
GO:0050429	0.9999999999845636	0.9077297622874242	0	2	calcium-dependent phospholipase C activity	MF	1
GO:0033819	0.9999999999845695	0.9279159787542899	0	1	lipoyl(octanoyl) transferase activity	MF	1
GO:0070860	0.9999999999845695	0.9279159787542899	0	1	RNA polymerase I core factor complex	CC	1
GO:0030274	0.9999999999845764	0.6904744547095708	0	6	LIM domain binding	MF	1
GO:0000960	0.9999999999845769	0.8053714029632305	0	4	regulation of mitochondrial RNA catabolic process	BP	1
GO:0044860	0.9999999999845783	0.7921552479871766	0	4	protein localization to plasma membrane raft	BP	1
GO:0046544	0.9999999999845919	0.9059772103638223	0	2	development of secondary male sexual characteristics	BP	1
GO:1900450	0.9999999999846011	0.9078390787124168	0	2	negative regulation of glutamate receptor signaling pathway	BP	1
GO:0160002	0.999999999984617	0.7232266222023611	0	5	ADP-D-ribose modification-dependent protein binding	MF	1
GO:0010465	0.9999999999846173	0.8948383584660909	0	2	nerve growth factor receptor activity	MF	1
GO:0030249	0.9999999999846206	0.7388408009416081	0	4	guanylate cyclase regulator activity	MF	1
GO:0030250	0.9999999999846206	0.7388408009416081	0	4	guanylate cyclase activator activity	MF	1
GO:0004342	0.999999999984622	0.8964156920702276	0	2	glucosamine-6-phosphate deaminase activity	MF	1
GO:0006043	0.999999999984622	0.8964156920702276	0	2	glucosamine catabolic process	BP	1
GO:1904596	0.9999999999846402	0.8702461313321215	0	2	regulation of connective tissue replacement involved in inflammatory response wound healing	BP	1
GO:1904597	0.9999999999846402	0.8702461313321215	0	2	negative regulation of connective tissue replacement involved in inflammatory response wound healing	BP	1
GO:1905204	0.9999999999846402	0.8702461313321215	0	2	negative regulation of connective tissue replacement	BP	1
GO:0140882	0.9999999999846586	0.8144335143559933	0	4	zinc export across plasma membrane	BP	1
GO:0003873	0.9999999999846714	0.8142502553216817	0	4	6-phosphofructo-2-kinase activity	MF	1
GO:0004331	0.9999999999846714	0.8142502553216817	0	4	fructose-2,6-bisphosphate 2-phosphatase activity	MF	1
GO:0006003	0.9999999999846714	0.8142502553216817	0	4	fructose 2,6-bisphosphate metabolic process	BP	1
GO:0043540	0.9999999999846714	0.8142502553216817	0	4	6-phosphofructo-2-kinase/fructose-2,6-biphosphatase complex	CC	1
GO:1902630	0.9999999999846728	0.8243414120670525	0	4	regulation of membrane hyperpolarization	BP	1
GO:0002589	0.9999999999847221	0.8841984773106729	0	2	regulation of antigen processing and presentation of peptide antigen via MHC class I	BP	1
GO:0002590	0.9999999999847221	0.8841984773106729	0	2	negative regulation of antigen processing and presentation of peptide antigen via MHC class I	BP	1
GO:0030718	0.9999999999847364	0.8921468576096467	0	2	germ-line stem cell population maintenance	BP	1
GO:0106071	0.9999999999847438	0.7790301139631429	0	4	positive regulation of adenylate cyclase-activating G protein-coupled receptor signaling pathway	BP	1
GO:0016715	0.9999999999847574	0.792654561750477	0	4	oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen, reduced ascorbate as one donor, and incorporation of one atom of oxygen	MF	1
GO:0014839	0.9999999999847836	0.7684381741672544	0	4	myoblast migration involved in skeletal muscle regeneration	BP	1
GO:0004419	0.9999999999848282	0.9247190910144311	0	1	hydroxymethylglutaryl-CoA lyase activity	MF	1
GO:0004747	0.9999999999848282	0.9247190910144311	0	1	ribokinase activity	MF	1
GO:1900244	0.9999999999848509	0.7101402795614679	0	6	positive regulation of synaptic vesicle endocytosis	BP	1
GO:0006552	0.9999999999848588	0.6692216614748617	0	6	L-leucine catabolic process	BP	1
GO:0010034	0.9999999999848711	0.9524130778372379	0	1	response to acetate	BP	1
GO:0010727	0.999999999984876	0.7030761271259377	0	6	negative regulation of hydrogen peroxide metabolic process	BP	1
GO:0071673	0.999999999984877	0.7452729225434437	0	4	positive regulation of smooth muscle cell chemotaxis	BP	1
GO:0003431	0.9999999999848911	0.7207388522472039	0	6	growth plate cartilage chondrocyte development	BP	1
GO:0097574	0.9999999999849126	0.8056278926929937	0	4	lateral part of cell	CC	1
GO:0004931	0.9999999999849216	0.7369809430390492	0	5	extracellularly ATP-gated monoatomic cation channel activity	MF	1
GO:0003955	0.9999999999849253	0.706960725812168	0	5	NAD(P)H dehydrogenase (quinone) activity	MF	1
GO:0003993	0.999999999984942	0.656695515429036	0	6	acid phosphatase activity	MF	1
GO:0016560	0.9999999999849452	0.7941248339960132	0	4	protein import into peroxisome matrix, docking	BP	1
GO:0042262	0.9999999999849466	0.6786975094631439	0	6	DNA protection	BP	1
GO:0006272	0.9999999999849796	0.7671438796313582	0	4	leading strand elongation	BP	1
GO:0031265	0.9999999999849924	0.7121925021471044	0	6	CD95 death-inducing signaling complex	CC	1
GO:0042271	0.9999999999850067	0.9077504910049896	0	2	susceptibility to natural killer cell mediated cytotoxicity	BP	1
GO:0042365	0.9999999999850092	0.8552120851118477	0	2	water-soluble vitamin catabolic process	BP	1
GO:0010164	0.9999999999850099	0.9277778357312115	0	1	response to cesium ion	BP	1
GO:0031038	0.9999999999850119	0.883293908613559	0	2	myosin II filament organization	BP	1
GO:0042976	0.9999999999850225	0.8225919022383594	0	4	activation of Janus kinase activity	BP	1
GO:0002114	0.9999999999850434	0.9043458673775556	0	2	interleukin-33 receptor activity	MF	1
GO:1905672	0.99999999998506	0.8225034170415094	0	4	negative regulation of lysosome organization	BP	1
GO:2000121	0.9999999999850732	0.7181234557419812	0	6	regulation of removal of superoxide radicals	BP	1
GO:0004362	0.9999999999850758	0.9404061106808729	0	1	glutathione-disulfide reductase (NADPH) activity	MF	1
GO:0009360	0.9999999999850758	0.9404061106808729	0	1	DNA polymerase III complex	CC	1
GO:0019442	0.9999999999850758	0.9404061106808729	0	1	L-tryptophan catabolic process to acetyl-CoA	BP	1
GO:1902296	0.9999999999851007	0.9516549989866392	0	1	DNA strand elongation involved in cell cycle DNA replication	BP	1
GO:1902319	0.9999999999851007	0.9516549989866392	0	1	DNA strand elongation involved in nuclear cell cycle DNA replication	BP	1
GO:1902983	0.9999999999851007	0.9516549989866392	0	1	DNA strand elongation involved in mitotic DNA replication	BP	1
GO:0035900	0.9999999999851026	0.7923941881111163	0	4	response to isolation stress	BP	1
GO:0001165	0.9999999999851206	0.952584829411724	0	1	RNA polymerase I cis-regulatory region sequence-specific DNA binding	MF	1
GO:0018202	0.9999999999851206	0.7068501192270238	0	6	peptidyl-histidine modification	BP	1
GO:0002587	0.9999999999851394	0.8622718966386269	0	2	negative regulation of antigen processing and presentation of peptide antigen via MHC class II	BP	1
GO:2000651	0.9999999999851508	0.7098744063841427	0	6	positive regulation of sodium ion transmembrane transporter activity	BP	1
GO:0031428	0.9999999999851557	0.6562365355060205	0	5	box C/D methylation guide snoRNP complex	CC	1
GO:0170049	0.9999999999851557	0.6562365355060205	0	5	box C/D RNP complex	CC	1
GO:0008123	0.9999999999851613	0.9367005858151675	0	1	cholesterol 7-alpha-monooxygenase activity	MF	1
GO:0033961	0.9999999999851613	0.9367005858151675	0	1	cis-stilbene-oxide hydrolase activity	MF	1
GO:0006777	0.9999999999851672	0.7322052345499616	0	6	Mo-molybdopterin cofactor biosynthetic process	BP	1
GO:0019720	0.9999999999851672	0.7322052345499616	0	6	Mo-molybdopterin cofactor metabolic process	BP	1
GO:0032324	0.9999999999851672	0.7322052345499616	0	6	molybdopterin cofactor biosynthetic process	BP	1
GO:0043545	0.9999999999851672	0.7322052345499616	0	6	molybdopterin cofactor metabolic process	BP	1
GO:0051189	0.9999999999851672	0.7322052345499616	0	6	prosthetic group metabolic process	BP	1
GO:2001311	0.999999999985168	0.8960822789910765	0	2	lysobisphosphatidic acid metabolic process	BP	1
GO:0050436	0.9999999999852042	0.7305996141702369	0	6	microfibril binding	MF	1
GO:0031034	0.9999999999852213	0.812884444665175	0	4	myosin filament assembly	BP	1
GO:0072658	0.9999999999852417	0.9084200902577776	0	2	maintenance of protein location in membrane	BP	1
GO:0072660	0.9999999999852417	0.9084200902577776	0	2	maintenance of protein location in plasma membrane	BP	1
GO:2000120	0.9999999999852447	0.8496424173122749	0	2	positive regulation of sodium-dependent phosphate transport	BP	1
GO:0098780	0.9999999999852485	0.7833456784818177	0	4	response to mitochondrial depolarisation	BP	1
GO:0010340	0.9999999999852612	0.7269304471499944	0	5	carboxyl-O-methyltransferase activity	MF	1
GO:0051998	0.9999999999852612	0.7269304471499944	0	5	protein carboxyl O-methyltransferase activity	MF	1
